Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,4,0,2,Export,643,Russian Federation,RUS,834,United Rep. of Tanzania,TZA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,516097100,,,,516097100,,104737505,,,0
H5,2019,2019,2019,4,0,2,Export,643,Russian Federation,RUS,854,Burkina Faso,BFA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,55975000,,,,55975000,,11503527,,,0
H5,2019,2019,2019,4,0,2,Export,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2652860,,,,2652860,,1770834,,,0
H5,2019,2019,2019,4,0,2,Export,643,Russian Federation,RUS,862,Venezuela,VEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,158610000,,,,158610000,,41738262,,,0
H5,2019,2019,2019,4,0,2,Export,643,Russian Federation,RUS,887,Yemen,YEM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,880507000,,,,880507000,,188866493,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,37267013728,,,,37267013728,,7918294256,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,4,Afghanistan,AFG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3388750,,,,3388750,,1068413,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,8,Albania,ALB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,149277140,,,,149277140,,31206601,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,24,Angola,AGO,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,199652300,,,,199652300,,46093795,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1385006774,,,,1385006774,,284513751,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,50,Bangladesh,BGD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1940854670,,,,1940854670,,408861181,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,334863948,,,,334863948,,63068796,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,237557500,,,,237557500,,47358518,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,100,Bulgaria,BGR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,9377590,,,,9377590,,1877321,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,108,Burundi,BDI,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17131000,,,,17131000,,4453191,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15723134,,,,15723134,,2479372,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,120,Cameroon,CMR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,388500000,,,,388500000,,81823834,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,132,Cabo Verde,CPV,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10000000,,,,10000000,,2021368,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,144,Sri Lanka,LKA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,415260000,,,,415260000,,88632024,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,156,China,CHN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,57013105,,,,57013105,,11106011,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,178,Congo,COG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,184253560,,,,184253560,,38937780,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,180,Dem. Rep. of the Congo,COD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,199026900,,,,199026900,,42575258,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,196,Cyprus,CYP,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24942990,,,,24942990,,5187325,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,204,Benin,BEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,22499960,,,,22499960,,4726725,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,231,Ethiopia,ETH,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,52000000,,,,52000000,,10897933,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,88086510,,,,88086510,,19221378,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,266,Gabon,GAB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,12650000,,,,12650000,,2713396,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,588392069,,,,588392069,,90025149,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,270,Gambia,GMB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,52700000,,,,52700000,,11016270,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,433946,,,,433946,,138899,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,288,Ghana,GHA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,232938600,,,,232938600,,48560249,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,147494970,,,,147494970,,31475480,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,324,Guinea,GIN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,60000000,,,,60000000,,12567450,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2961340,,,,2961340,,517819,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,368,Iraq,IRQ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,52400,,,,52400,,12832,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,541126100,,,,541126100,,107358475,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,92525050,,,,92525050,,23466494,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,384,Côte d'Ivoire,CIV,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,64968000,,,,64968000,,13013466,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,523958307,,,,523958307,,86378132,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,400,Jordan,JOR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,292713000,,,,292713000,,64122265,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,602137000,,,,602137000,,125477021,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,408,Dem. People's Rep. of Korea,PRK,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,50000000,,,,50000000,,15377320,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,82041000,,,,82041000,,19030603,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,131132139,,,,131132139,,28584123,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,422,Lebanon,LBN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,159363980,,,,159363980,,34148083,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,374871900,,,,374871900,,75078624,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,430,Liberia,LBR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,12600000,,,,12600000,,2545093,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,434,Libya,LBY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,170698520,,,,170698520,,37448090,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,170002150,,,,170002150,,35798927,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,450,Madagascar,MDG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,36000000,,,,36000000,,7345161,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,454,Malawi,MWI,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,46554000,,,,46554000,,11487478,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,53248420,,,,53248420,,11741551,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,466,Mali,MLI,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,137025000,,,,137025000,,29201478,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,470,Malta,MLT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5795570,,,,5795570,,1228660,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,478,Mauritania,MRT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,158106000,,,,158106000,,30952815,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,96040200,,,,96040200,,19818539,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,496,Mongolia,MNG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,177705110,,,,177705110,,40118861,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,64300,,,,64300,,40905,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,426485800,,,,426485800,,89702290,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,508,Mozambique,MOZ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,349557800,,,,349557800,,76257468,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,512,Oman,OMN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,429095200,,,,429095200,,88748919,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,516,Namibia,NAM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,83703610,,,,83703610,,17100396,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1454550,,,,1454550,,404655,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,558,Nicaragua,NIC,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,102402300,,,,102402300,,22720360,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,566,Nigeria,NGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,998131200,,,,998131200,,207187015,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,579,Norway,NOR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21969250,,,,21969250,,4438772,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1173080500,,,,1173080500,,277170290,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,608,Philippines,PHL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,554743000,,,,554743000,,110080219,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1049092,,,,1049092,,429760,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,634,Qatar,QAT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,82000000,,,,82000000,,17151861,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,642,Romania,ROU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,56159020,,,,56159020,,10670838,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,646,Rwanda,RWA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,64883350,,,,64883350,,13832879,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,682,Saudi Arabia,SAU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,246520000,,,,246520000,,54179156,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,339118100,,,,339118100,,71619628,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,106800,,,,106800,,60780,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,464392400,,,,464392400,,105229623,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,706,Somalia,SOM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,29650000,,,,29650000,,6495440,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,554208800,,,,554208800,,114970289,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21488520,,,,21488520,,4643486,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,729,Sudan,SDN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1333408700,,,,1333408700,,282935750,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,54937100,,,,54937100,,11295592,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5399582,,,,5399582,,1584162,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,313156850,,,,313156850,,66521555,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,768,Togo,TGO,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,70000000,,,,70000000,,14813183,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,784,United Arab Emirates,ARE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,674558011,,,,674558011,,146013357,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,111266800,,,,111266800,,23983042,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7900550400,,,,7900550400,,1686194284,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,795,Turkmenistan,TKM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17255920,,,,17255920,,3111684,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,800,Uganda,UGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,192264900,,,,192264900,,41373632,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11329500,,,,11329500,,2742498,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,8254555420,,,,8254555420,,1796606895,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,834,United Rep. of Tanzania,TZA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,700911450,,,,700911450,,154878722,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,854,Burkina Faso,BFA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6300000,,,,6300000,,1276468,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,14101500,,,,14101500,,4654501,,,0
H5,2020,2020,2020,4,0,2,Export,643,Russian Federation,RUS,887,Yemen,YEM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,796103400,,,,796103400,,174314485,,,0
